d,n,k,theta1,theta2,log_cost,pf_inv,eta,metric,qubits_in,qubits_out,qubits_max,depth,gates,dw,toffoli_count,t_count,t_depth
672,1023,341,1.1101831707407754,1.1101831707407754,201.21551365387586,2888999060,0.457796597688158,t_count,80,80,1614,2.04384273929433e+15,7.16135985754626e+16,7.37859297547482e+17,3.27527936882732e+15,2.35939837561216e+16,1.29557395398783e+15
680,1023,341,1.1103397817109693,1.1103397817109693,203.3531808287159,3611260410,0.458086929112342,t_count,81,81,1615,2.85546836507085e+15,9.90486894169709e+16,1.0254767275417e+18,4.52854817317654e+15,3.26339241722382e+16,1.80314254937186e+15
688,1023,341,1.1104927985033095,1.1104927985033095,205.4906985045441,4513455861,0.458373023384344,t_count,82,82,1616,3.9888710648767e+15,1.3699074715533e+17,1.42521627495594e+18,6.26121974527777e+15,4.51363647955925e+16,2.50939224778104e+15
696,1023,341,1.110641885873642,1.110641885873642,207.62806994897036,5640635209,0.458655046937686,t_count,83,83,1617,5.57118878914347e+15,1.89454320588215e+17,1.98070452215563e+18,8.65624870686389e+15,6.24244358442769e+16,3.49188100577146e+15
704,1023,341,1.1107881174808714,1.1107881174808714,209.76529820450895,7047905335,0.458933188886722,t_count,84,84,1618,7.78056193441639e+15,2.62015891407892e+17,2.75284249285006e+18,1.19676916501264e+16,8.63361149590059e+16,4.85894530442469e+15
712,1023,341,1.1109310655554845,1.1109310655554845,211.90238618875097,8805198769,0.459207581359107,t_count,85,85,1619,1.08647186251145e+16,3.62358885993879e+17,3.82599014398777e+18,1.65454760772122e+16,1.19403905685155e+17,6.76074936314284e+15
720,1023,341,1.1110708863373027,1.1110708863373027,214.0393366419681,10999274913,0.459478358910565,t_count,86,86,1620,1.51695772238477e+16,5.01118622405514e+17,5.31751911372215e+18,2.28738113257232e+16,1.65133389858028e+17,9.40633233368512e+15
728,1023,341,1.1112110220646334,1.1112110220646334,216.17615215800953,13731694327,0.459745734013106,t_count,87,87,1621,2.1184563166563e+16,6.93226631339362e+17,7.39297894296041e+18,3.16323106931525e+16,2.2844640046282e+17,1.30906559918138e+16
736,1023,341,1.1113448719290344,1.1113448719290344,218.31283519061404,17149192818,0.460009630579221,t_count,88,88,1622,2.95714840504871e+16,9.58646999841322e+17,1.0275205846535e+19,4.37292601982106e+16,3.15923924199605e+17,1.82110104480799e+16
744,1023,341,1.1114758705973904,1.1114758705973904,220.44938806801247,21414843518,0.460270239024399,t_count,89,89,1623,4.12739716549755e+16,1.32565999208466e+18,1.42811493223967e+19,6.04509795176122e+16,4.36888541265668e+17,2.53325906333597e+16
